2026-03-10 14:47:13,457 | INFO | http GET /favicon.ico status=404 cost_ms=0
2026-03-10 14:48:19,727 | INFO | http POST /regulations/import status=200 cost_ms=11
2026-03-10 14:48:19,728 | INFO | import_start job_id=e268c8f0-f5d6-45ba-812d-babfcf7b30ce file=D:\Workspace\AI-Law-Assistant\data\files\e268c8f0-f5d6-45ba-812d-babfcf7b30ce.docx
2026-03-10 14:48:21,194 | INFO | http GET /regulations/import/e268c8f0-f5d6-45ba-812d-babfcf7b30ce status=200 cost_ms=4
2026-03-10 14:48:30,558 | INFO | import_embedding_lang job_id=e268c8f0-f5d6-45ba-812d-babfcf7b30ce language=zh
2026-03-10 14:48:30,562 | INFO | import_done job_id=e268c8f0-f5d6-45ba-812d-babfcf7b30ce version_id=74afb3bc-5a3c-4af2-bcfb-753aa5d2cf3b article_count=39
2026-03-10 14:48:39,295 | INFO | http GET /regulations/import/e268c8f0-f5d6-45ba-812d-babfcf7b30ce status=200 cost_ms=1
2026-03-10 14:49:41,259 | INFO | http OPTIONS /regulations/search status=200 cost_ms=0
2026-03-10 14:49:41,262 | INFO | search_start query=境内单位和个人跨境销售国务院规定范围内的服务、无形资产税率是多少 lang=zh active_lang=zh top_k=10 semantic=True model_id=BAAI/bge-small-zh-v1.5
2026-03-10 14:49:41,265 | INFO | bm25_candidates query=境内单位和个人跨境销售国务院规定范围内的服务、无形资产税率是多少 count=0
2026-03-10 14:49:41,440 | INFO | semantic_candidates query=境内单位和个人跨境销售国务院规定范围内的服务、无形资产税率是多少 count=39
2026-03-10 14:49:41,441 | INFO | search_done query=境内单位和个人跨境销售国务院规定范围内的服务、无形资产税率是多少 results=10
2026-03-10 14:49:41,443 | INFO | http POST /regulations/search status=200 cost_ms=181
2026-03-10 15:47:23,486 | WARNING | embedding_model_missing lang=en path=D:\Workspace\AI-Law-Assistant\models\embedding\bge-small-en-v1.5.onnx
2026-03-10 15:47:23,487 | INFO | service_start db=D:\Workspace\AI-Law-Assistant\data\app.db embedding_ready=True langs=['zh']
